Statistical profiling result from v8.log, (4752 ticks, 15 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1   25.0%        LazyCompile: *parseLiteralLikeNode /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30276:38
      1  100.0%          LazyCompile: *parseLeftHandSideExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31897:53
      1  100.0%            LazyCompile: *parseUpdateExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31878:39
      1   25.0%        Function: ^readPackage node:internal/modules/cjs/loader:364:21
      1  100.0%          Function: ^readPackageScope node:internal/modules/cjs/loader:406:26
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1265:37
      1   25.0%        Function: ^getPackageJsonInfo2 /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39351:33
      1  100.0%          Function: ^getPackageJsonInfo /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40329:30
      1  100.0%            Function: ^loadNodeModuleFromDirectory /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40183:39
      1   25.0%        Function: ^findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      1  100.0%          LazyCompile: *processImportedModules /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118614:36
      1  100.0%            Function: ^findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      4    3.4%      LazyCompile: *parseTagComments /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34587:38
      1   25.0%        LazyCompile: *parseTrailingTagComments /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34581:46
      1  100.0%          Function: ^parseSeeTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34828:33
      1  100.0%            LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      1   25.0%        LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      1  100.0%          LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      1  100.0%            LazyCompile: *parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      1   25.0%        LazyCompile: *parseSeeTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34828:33
      1  100.0%          LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      1  100.0%            LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      1   25.0%        LazyCompile: *parseParameterOrPropertyTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34774:49
      1  100.0%          LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      1  100.0%            LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      4    3.4%      LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      3   75.0%        LazyCompile: *parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      2   66.7%          LazyCompile: *addJSDocComment /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28893:33
      1   50.0%            LazyCompile: *parsePropertyOrMethodSignature /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30674:48
      1   50.0%            LazyCompile: *parseInterfaceDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33791:43
      1   33.3%          LazyCompile: *withJSDoc /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28889:27
      1  100.0%            LazyCompile: *parseFunctionDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33369:42
      1   25.0%        Function: ^scanRange /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:11035:23
      1  100.0%          Function: ^parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      1  100.0%            Function: ^<anonymous> /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34285:68
      3    2.6%      LazyCompile: *toFileNameLowerCase /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:1189:31
      3  100.0%        LazyCompile: *toPath /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6815:18
      2   66.7%          LazyCompile: *resolveModuleName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39590:29
      1   50.0%            LazyCompile: *<anonymous> /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/ts-node/dist/resolver-functions.js:66:32
      1   50.0%            Function: ^<anonymous> /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/ts-node/dist/resolver-functions.js:66:32
      1   33.3%          Function: ^getOrCreateCacheForDirectory /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39391:42
      1  100.0%            Function: ^resolveModuleName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39590:29
      3    2.6%      LazyCompile: *scanJsDocToken /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:10935:28
      2   66.7%        LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      2  100.0%          LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      2  100.0%            LazyCompile: *parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      1   33.3%        LazyCompile: *isNextNonwhitespaceTokenEndOfFile /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34449:55
      1  100.0%          LazyCompile: *lookAhead /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29209:27
      1  100.0%            LazyCompile: *parseTag /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34492:30
      3    2.6%      LazyCompile: *getPathComponents /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6732:29
      2   66.7%        Function: ^getNormalizedPathComponents /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6786:39
      2  100.0%          Function: ^getNormalizedAbsolutePath /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6789:37
      2  100.0%            Function: ^resolveModuleNamesWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:116943:38
      1   33.3%        LazyCompile: *findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      1  100.0%          LazyCompile: *processImportedModules /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118614:36
      1  100.0%            LazyCompile: *findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      3    2.6%      LazyCompile: *createNodeArray /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:20600:29
      1   33.3%        LazyCompile: *parseParametersWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30592:39
      1  100.0%          LazyCompile: *parseFunctionDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33369:42
      1  100.0%            LazyCompile: *parseStatement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33060:32
      1   33.3%        LazyCompile: *parseList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29806:27
      1  100.0%          Function: ^parseSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28860:39
      1  100.0%            Function: ^parseSourceFile /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28677:33
      1   33.3%        LazyCompile: *createNodeArray /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29429:33
      1  100.0%          LazyCompile: *doJSDocScan /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34334:33
      1  100.0%            LazyCompile: *parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      3    2.6%      LazyCompile: *<anonymous> /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/ts-node/dist/util.js:78:12
      1   33.3%        LazyCompile: *tryAddingExtensions /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40123:31
      1  100.0%          LazyCompile: *loadModuleFromFile /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40085:30
      1  100.0%            LazyCompile: *loadNodeModuleFromDirectoryWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40369:45
      1   33.3%        LazyCompile: *nodeLoadModuleByRelativeName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40022:40
      1  100.0%          Function: ^tryResolve /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39952:24
      1  100.0%            LazyCompile: *nodeModuleNameResolverWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39897:40
      1   33.3%        LazyCompile: *directoryProbablyExists /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:17307:35
      1  100.0%          Function: ^tryAddingExtensions /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40123:31
      1  100.0%            Function: ^loadModuleFromFile /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40085:30
      2    1.7%      LazyCompile: *parseJSDocCommentWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34312:43
      2  100.0%        LazyCompile: *addJSDocComment /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28893:33
      2  100.0%          LazyCompile: *parsePropertyOrMethodSignature /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30674:48
      2  100.0%            LazyCompile: *parseTypeMember /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30717:33
      2    1.7%      LazyCompile: *declareSymbol /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:41616:27
      2  100.0%        LazyCompile: *declareSymbolAndAddToSymbolTable /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:42755:46
      1   50.0%          LazyCompile: *bindPropertyWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:43444:32
      1  100.0%            LazyCompile: *bindWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:43213:24
      1   50.0%          LazyCompile: *bindParameter /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:43936:27
      1  100.0%            Function: ^bindWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:43213:24
      2    1.7%      Function: ^toFileNameLowerCase /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:1189:31
      2  100.0%        Function: ^toPath /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6815:18
      1   50.0%          Function: ^getPackageJsonInfo2 /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39351:33
      1  100.0%            Function: ^getPackageJsonInfo /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40329:30
      1   50.0%          Function: ^getOrCreateCacheForDirectory /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39391:42
      1  100.0%            Function: ^resolveModuleName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39590:29
      2    1.7%      Function: ^internIdentifier /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29473:34
      2  100.0%        Function: ^createIdentifier /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29480:34
      2  100.0%          Function: ^parseIdentifierName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29521:37
      1   50.0%            Function: ^parsePropertyNameWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29530:41
      1   50.0%            Function: ^parseNamespaceExport /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34107:38
      2    1.7%      Function: ^getPathFromPathComponents /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6736:37
      1   50.0%        Function: ^normalizePath /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6792:25
      1  100.0%          Function: ^normalizePathForCJSResolution /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:40004:41
      1  100.0%            Function: ^tryResolve /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:39952:24
      1   50.0%        Function: ^getNormalizedAbsolutePath /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:6789:37
      1  100.0%          Function: ^resolveModuleNamesWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:116943:38
      1  100.0%            Function: ^resolveModuleNamesReusingOldState /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:117044:47
      2    1.7%      Function: ^findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      1   50.0%        LazyCompile: *processImportedModules /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118614:36
      1  100.0%          Function: ^findSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118224:34
      1  100.0%            LazyCompile: *processImportedModules /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118614:36
      1   50.0%        Function: ^findSourceFile /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118207:28
      1  100.0%          Function: ^<anonymous> /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118163:9
      1  100.0%            Function: ^getSourceFileFromReferenceWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:118119:46
      2    1.7%      Function: ^declareSymbol /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:41616:27
      2  100.0%        Function: ^declareModuleMember /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:41690:33
      2  100.0%          LazyCompile: *declareSymbolAndAddToSymbolTable /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:42755:46
      2  100.0%            Function: ^bindFunctionDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:43953:37
     68    2.2%    LazyCompile: *createIdentifier /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29480:34
     26   38.2%      LazyCompile: *parsePropertyAccessExpressionRest /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32274:51
     26  100.0%        LazyCompile: *parseMemberExpressionRest /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32313:43
     22   84.6%          LazyCompile: *parseLeftHandSideExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31897:53
     22  100.0%            LazyCompile: *parseUpdateExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31878:39
      4   15.4%          LazyCompile: *parseNewExpressionOrNewDotTarget /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32638:50
      4  100.0%            LazyCompile: *parseLeftHandSideExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31897:53
     17   25.0%      LazyCompile: *parseLeftHandSideExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31897:53
     17  100.0%        LazyCompile: *parseUpdateExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31878:39
     15   88.2%          LazyCompile: *parseUnaryExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31804:46
      8   53.3%            LazyCompile: *parseArgumentOrArrayLiteralElement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32523:52
      6   40.0%            LazyCompile: *parseBinaryExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31727:47
      1    6.7%            LazyCompile: *parseAssignmentExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31393:51
      1    5.9%          LazyCompile: *parseTypeOfExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31783:39
      1  100.0%            LazyCompile: *parseSimpleUnaryExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31824:44
      1    5.9%          LazyCompile: *parsePrefixUnaryExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31775:44
      1  100.0%            LazyCompile: *parseSimpleUnaryExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31824:44
      5    7.4%      LazyCompile: *parseTypeReference /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30312:36
      5  100.0%        LazyCompile: *parseNonArrayType /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30962:35
      5  100.0%          LazyCompile: *parseIntersectionTypeOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31195:47
      5  100.0%            LazyCompile: *parseType /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31279:27
      4    5.9%      LazyCompile: *parsePropertyOrMethodSignature /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30674:48
      4  100.0%        LazyCompile: *parseTypeMember /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30717:33
      3   75.0%          LazyCompile: *parseList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29806:27
      3  100.0%            LazyCompile: *parseObjectTypeMembers /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30761:40
      1   25.0%          LazyCompile: *parseListElement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29827:34
      1  100.0%            Function: ^parseList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29806:27
      4    5.9%      LazyCompile: *parsePropertyNameWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29530:41
      2   50.0%        Function: ^parsePropertyName /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29544:35
      1   50.0%          Function: ^parsePropertyOrMethodSignature /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30674:48
      1  100.0%            Function: ^parseTypeMember /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30717:33
      1   50.0%          Function: ^parseAccessorDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33480:42
      1  100.0%            LazyCompile: *parseClassElement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33637:35
      1   25.0%        LazyCompile: *parseObjectLiteralElement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32541:43
      1  100.0%          LazyCompile: *parseDelimitedList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30060:36
      1  100.0%            LazyCompile: *parseObjectLiteralExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:32592:46
      1   25.0%        LazyCompile: *parseClassElement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33637:35
      1  100.0%          LazyCompile: *parseList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29806:27
      1  100.0%            LazyCompile: *parseClassDeclarationOrExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33731:51
      3    4.4%      LazyCompile: *parseRightSideOfDot /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30155:37
      3  100.0%        LazyCompile: *parseTypeReference /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30312:36
      2   66.7%          LazyCompile: *parseNonArrayType /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30962:35
      2  100.0%            LazyCompile: *parseIntersectionTypeOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31195:47
      1   33.3%          Function: ^parseNonArrayType /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30962:35
      1  100.0%            LazyCompile: *parseIntersectionTypeOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31195:47
      2    2.9%      LazyCompile: *parseFunctionDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33369:42
      2  100.0%        LazyCompile: *parseStatement /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33060:32
      2  100.0%          LazyCompile: *parseList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29806:27
      2  100.0%            Function: ^parseSourceFileWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:28860:39
      1    1.5%      LazyCompile: *parseTypePredicatePrefix /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31265:42
      1  100.0%        LazyCompile: *tryParse /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:29212:26
      1  100.0%          LazyCompile: *parseReturnType /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30574:33
      1  100.0%            LazyCompile: *parseMethodDeclaration /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33423:40
      1    1.5%      LazyCompile: *parseMemberExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31917:47
      1  100.0%        Function: ^parseLeftHandSideExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31897:53
      1  100.0%          Function: ^parseUpdateExpression /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31878:39
      1  100.0%            Function: ^parseUnaryExpressionOrHigher /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:31804:46
      1    1.5%      LazyCompile: *parseImportOrExportSpecifier /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34053:46
      1  100.0%        Function: ^parseImportSpecifier /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:34050:38
      1  100.0%          LazyCompile: *parseDelimitedList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30060:36
      1  100.0%            LazyCompile: *parseBracketedList /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30123:36
      1    1.5%      LazyCompile: *parseIdentifierOrPattern /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:33299:42
      1  100.0%        Function: ^parseNameOfParameter /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30500:38
      1  100.0%          Function: ^parseParameterWorker /Users/sobkamil/git/aws-cdk-fork/testapps/testapp001/node_modules/typescript/lib/typescript.js:30520:38
